1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00,1632 days 00:00:00
0.0,0.0,0.6310862680526669,0.19742211701588086,0.36858684797269986,0.0,0.0,0.0,0.0,0.0,0.04718003524647166,0.25966476247028825,0.0,0.0,0.22646629803730536,0.18125737050175997,0.0,0.5805954088452333,0.0,0.4196420425892617,0.11269776335589148,0.0,0.08469343872577906,0.1503059765402317,0.12660999934086967,0.5469901265719791,0.10302170264355937,0.13110158377426478,0.19828455974103543,0.4617300453923371
0.0,0.0,1.2000965726896142,0.3504859885773403,0.7272955830718729,0.0,0.0,0.0,0.0,0.0,0.07220293478367809,0.4145581159919463,0.0,0.0,0.36199885761050626,0.2588080053650148,0.0,1.6663660503221063,0.0,0.7536256040099569,0.17318290796522093,0.0,0.12229624503161625,0.22510453327428093,0.1846302701194813,1.0001573717046115,0.15371976788194683,0.20063554167991818,0.307643467783921,0.7605873061728614
0.0,0.0,0.5481806501583472,0.16903397338166898,0.49801076351368695,0.0,0.0,0.0,0.0,0.0,0.034029715397635336,0.19759306135750374,0.0,0.0,0.16280213731304838,0.12886748262875722,0.0,1.207256311137986,0.0,0.3635068272324381,0.0539031902977726,0.0,0.08177981692149999,0.13264173311004482,0.0981247602190392,0.4732233465049053,0.10446168027853722,0.0833989533664976,0.1254951667124359,0.3805069893321552
-54.38393987216001,-27.309034352954964,-44.38793603469565,-51.96674572111295,-41.86928896854904,-35.644374497149855,-62.210121606779225,-37.99106946038846,-56.569345871729304,-94.96041508856358,-45.52544384615077,-48.049758088493356,-86.17755686398293,-40.60783500183862,-58.722684638205294,-36.88778330428571,-49.42075275647334,-42.394782802546146,-66.42402859486589,-42.488317236953776,-46.94613146537229,-41.11351270040162,-17.694375045992572,-22.782427996953235,-32.800436944237674,-32.71810874694824,-34.8775277029997,-48.02451879318237,-27.582856283569313,-24.21566792394817
-20.70830594946332,-9.27761653579151,-7.280762135621101,-10.349057627924447,-11.224279984410403,-7.555270774610856,-14.456022723985399,-4.317928945573699,-29.37789082023355,-26.91029601424761,-5.771049793717365,-6.280046476597232,-10.301275563247996,-8.408545617833118,-5.875056387372714,-4.930353835577818,-14.690843651601671,-9.39386654454108,-12.086815660226359,-6.220603243193517,-8.139175959739413,-10.253288667940149,-4.882742342806556,-8.74237730568689,-3.1368725702979634,-4.05332655549909,-6.905360316556836,-9.633040338932709,-5.518987210555423,-3.5752432052203895
1563 days 00:00:00,762 days 00:00:00,220 days 00:00:00,771 days 00:00:00,337 days 00:00:00,814 days 00:00:00,382 days 00:00:00,912 days 00:00:00,1575 days 00:00:00,1561 days 00:00:00,336 days 00:00:00,332 days 00:00:00,1030 days 00:00:00,786 days 00:00:00,371 days 00:00:00,210 days 00:00:00,786 days 00:00:00,733 days 00:00:00,432 days 00:00:00,137 days 00:00:00,786 days 00:00:00,423 days 00:00:00,472 days 00:00:00,397 days 00:00:00,401 days 00:00:00,273 days 00:00:00,404 days 00:00:00,491 days 00:00:00,251 days 00:00:00,204 days 00:00:00
543 days 00:00:00,139 days 00:00:00,28 days 00:00:00,72 days 00:00:00,66 days 00:00:00,166 days 00:00:00,103 days 00:00:00,68 days 00:00:00,795 days 00:00:00,406 days 00:00:00,30 days 00:00:00,31 days 00:00:00,109 days 00:00:00,117 days 00:00:00,28 days 00:00:00,28 days 00:00:00,167 days 00:00:00,51 days 00:00:00,61 days 00:00:00,26 days 00:00:00,102 days 00:00:00,59 days 00:00:00,55 days 00:00:00,105 days 00:00:00,24 days 00:00:00,23 days 00:00:00,48 days 00:00:00,63 days 00:00:00,54 days 00:00:00,19 days 00:00:00
331,11,11,29,81,9,8,17,89,1109,7,5,8,6,3,4,9,25,16,4,2,10,12,6,4,3,17,3,3,6
44.10876132930513,36.36363636363637,45.45454545454545,44.827586206896555,51.85185185185185,55.55555555555556,50.0,52.94117647058824,47.19101123595505,44.2741208295762,28.57142857142857,40.0,0.0,50.0,66.66666666666666,75.0,44.44444444444444,64.0,56.25,50.0,100.0,50.0,50.0,50.0,75.0,33.33333333333333,47.05882352941176,33.33333333333333,33.33333333333333,66.66666666666666
15.928945832607466,9.099434007109908,158.7593908175245,173.5019052980883,44.88029895708527,2.7724429655818117,12.483323586126026,22.042730963742585,25.045761470519334,24.992571062818115,13.249129725528341,63.3753820898761,-0.592360751802512,12.75986437147061,31.04149436530188,22.29826942542228,3.5906995496724825,128.2472028592122,12.222321402035519,74.66104136250821,11.765452464451364,15.935559512524144,6.191235213836954,26.25099093407539,17.755214015990873,98.00007816402707,25.978810436143938,22.697432153218,18.54611661233281,65.45778053191613
-15.119286279693311,-14.029479688997704,-10.64616717862723,-31.473141389360325,-18.442075831089433,-16.81489097257969,-26.72610442061185,-17.062520140105907,-21.5138817230661,-28.153919156269936,-5.583651560843538,-5.356124324273082,-66.95016577634732,-18.63081640332016,-2.837254009602397,-1.8096262648477968,-34.531217179411875,-22.821026838230285,-64.21442528155825,-3.1442954614275043,0.16920469544495775,-34.31822069613788,-8.051392455333762,-6.93548793174017,-2.7813016415223824,-2.6261022866383765,-24.4034717830666,-2.2390296991984027,-1.3233107828305335,-10.17944288222623
-0.17495028461635975,-1.9299012226350332,9.245364115879617,1.3068373081282836,1.061082266954494,-3.1362311643360674,-4.069037555816124,-0.20605643790096995,-0.8737521754560884,-0.2788883722140256,0.9895859392602624,8.443232157091419,-16.394965083700107,-3.8186245713028977,14.619977629553427,5.320967190914261,-4.720210479229648,7.66704717376594,-5.136385282282352,17.44261593443712,5.808584178178333,-2.221155256799645,0.5368915244038375,2.2492319856399545,3.644379599745573,24.172946945256356,0.947389187019354,6.052971946263952,5.201648007896331,6.863891325447957
142 days 00:00:00,586 days 00:00:00,586 days 00:00:00,482 days 00:00:00,244 days 00:00:00,736 days 00:00:00,586 days 00:00:00,403 days 00:00:00,204 days 00:00:00,6 days 00:00:00,812 days 00:00:00,783 days 00:00:00,680 days 00:00:00,275 days 00:00:00,812 days 00:00:00,812 days 00:00:00,736 days 00:00:00,782 days 00:00:00,580 days 00:00:00,782 days 00:00:00,825 days 00:00:00,586 days 00:00:00,623 days 00:00:00,810 days 00:00:00,812 days 00:00:00,824 days 00:00:00,637 days 00:00:00,824 days 00:00:00,824 days 00:00:00,700 days 00:00:00
5 days 00:00:00,76 days 00:00:00,76 days 00:00:00,43 days 00:00:00,20 days 00:00:00,93 days 00:00:00,104 days 00:00:00,66 days 00:00:00,18 days 00:00:00,2 days 00:00:00,119 days 00:00:00,166 days 00:00:00,151 days 00:00:00,138 days 00:00:00,276 days 00:00:00,207 days 00:00:00,93 days 00:00:00,63 days 00:00:00,55 days 00:00:00,208 days 00:00:00,414 days 00:00:00,84 days 00:00:00,103 days 00:00:00,140 days 00:00:00,207 days 00:00:00,276 days 00:00:00,71 days 00:00:00,276 days 00:00:00,276 days 00:00:00,138 days 00:00:00
0.8634329904211634,0.3590265070430299,7.57134957509338,2.04601144872926,1.5787758934937155,0.21566112535682327,0.4365696213115787,1.0438318937760547,0.6964694791799353,0.8037803586568714,1.8811167248731704,7.537252061284378,0.0,0.5831895738365666,17.37979040002972,13.682689239333351,0.14351871801880972,4.4673256663243395,0.44432418783832467,22.529323077833066,,0.6574097447166952,1.6059401296487497,2.4998091988911244,6.6707730029899315,29.51222564134417,1.6023951309813953,8.113308233088475,10.357349186642278,3.823327716823913
-0.13089323061380873,-1.7620098606363548,14.916757080076215,4.428692639658584,1.5497447875670394,-2.9128914204206007,-3.2732473460325986,0.09857693043723369,-0.6829088398787609,-0.22261424671080596,1.1352835076336427,10.997611929755955,-12.247875541335844,-3.0689077773971323,15.491208662977055,5.73773188910004,-3.9496029587589083,10.857139112998748,-2.7674647018690406,21.018450801311936,5.967328579948161,-1.33183541043986,0.5964933416140257,2.7651521500263803,3.9430325654791765,31.559805930819213,1.4207821666224107,6.6332921321784255,5.585164249735523,9.386558457681165
-1.1704462531481117,-0.9933940705263763,1.0043775752094466,0.3488298971238646,1.1908778683433032,-1.2768004429519677,-0.8727366007023026,-0.0967222916181548,-1.1933157538885502,-2.841018036661077,0.4696027958313387,0.8121977918443399,-1.4754768804376985,-0.6353789731216738,1.5157317054953934,1.0256306837704536,-1.0252414808810695,1.3999714170983888,-0.700421907749389,1.0814087509014785,1.0292922889784941,-0.4237532337707199,0.4832435975167876,0.5385244508917797,0.8400372271464466,0.9484040591229627,0.32080514398106696,0.8197845272536142,0.8605790951243308,0.677375219676845
ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst,ModelStrategy_Inst
